experiment_id,split_id,fold_id,method_id,operating_point,source_condition,input_view,train_membership_digest,model_unit_id,source_model_unit_id,model_id,model_status,model_path,model_sha256,is_exact_reuse,model_freeze_time,train_ids,outer_test_ids,fit_job_id,candidate_support_selection_validation_combined_seconds,combined_timer_status,transform_only_seconds,transform_only_status,candidate_support_only_seconds,candidate_support_only_status,selection_solver_only_seconds,selection_solver_only_status,audit_only_seconds,audit_only_status,process_job_elapsed_seconds,candidate_pool_size,registered_clause_count,saved_candidate_manifest_n,saved_support_n,input_atom_count,complexity,solver_status,solver,gap,best_bound,infeasibility_proved,gap_status,clean_denominator,clean_budget_count,recorded_training_feasible,cg_pricing_seconds,cg_status
R05_PRIMARY,LOEO-v1,LOEO-v1-01,FINITE_IP_DNF2,OP05,SRC-111,core,b9cc9b0905b7ca12bc8b4e29a9012d12a01f9b748ff4958553c227aefa4d8e23,R05_PRIMARY__LOEO-v1-01__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-01__FINITE_IP_DNF2__OP05__SRC-111__core,r03-4e6a09d4686485ecd7a96191,FITTED,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__FINITE_IP_DNF2__OP05__SRC-111__core/model.json,55d4fbefe03d97ee073edbe97b17878ecc699357f32d31edfd47a9d9a2ac7159,False,2026-09-24T12:07:07.862314+00:00,"[""sample-026c9c82f8e544008d21f45281871ae6"", ""sample-03c6dc75f1db4e92baecc6a7c70a5f02"", ""sample-065c905ccda7420eb2d26ede92451811"", ""sample-0b26e99122a54a5699dbf3786325561c"", ""sample-0c95698111ae406d9ea186860a67bd74"", ""sample-0cf60a3c6df34e538cbe239df2893a6f"", ""sample-0d231b950599443c8bc22fb483a9f2fa"", ""sample-0ee74dfbc8114447b5112a316a588e94"", ""sample-160f9e5da8474eb6bbfaa61e769c21bc"", ""sample-182aeff3c250426286d0dee524c6bfa4"", ""sample-18d243c25e2f4c4d8c89cee0a8df0001"", ""sample-1944650570ca4cd39fb7b25c4085427a"", ""sample-19e49034b3d047ad9e5cb96c98dbfc8c"", ""sample-1af3fbc02e874366a1abaa7a59fc6648"", ""sample-24e48e8890bc4126b5935b155cc639ee"", ""sample-24fb59bf6a1849bc9d0c2e1884e9482b"", ""sample-2b9de382d01b49d7a19a13821e13f5a5"", ""sample-2bf57f5017f94a6a936704994f5b8536"", ""sample-2da864e5446e43479aae3a4834b9789c"", ""sample-30c2aafc02bb4f88934f1a681b99ecfb"", ""sample-33573aabe86e47cfbe7f60f14a82161f"", ""sample-35331f1c414b4c5693fa7ce53327c5fc"", ""sample-3612e598c6ec4901a6ed3e2298033d69"", ""sample-3625f791402a4c98a874d7752e34d53e"", ""sample-36b5abcfd74643ba8c765e7751cba651"", ""sample-40c36801d19248dd9b0379d4e68e3e5d"", ""sample-43353bca4447439a8b6567a7912580c2"", ""sample-437a6b1693cf4be99d0aa2e82bd219e5"", ""sample-43c57dc95de64fd68ff3c063b467954a"", ""sample-453fb62d191d4214aac0628897ea0f4c"", ""sample-46d8e74344ca49d2a3179d9959d4e9a2"", ""sample-480e7ba6bc8f465786594f41dbff046e"", ""sample-497f3bba454d455d81c1a533d98ac074"", ""sample-4c800d25dcb249c7ad0a1e1c0d8652af"", ""sample-4eaed0eeb4674f62a1334405cc6424f4"", ""sample-50489a9484934babb12228cd8d08da3c"", ""sample-511f2a244b674863934048455c8c7a0f"", ""sample-523af911221941daab18e02cf6bdfd86"", ""sample-53dbf57ff58e43d3a7cd03a4bdd1fbd7"", ""sample-53e4d70e4dfe4f868129e5283b6cb8e8"", ""sample-553b14ec49be40659ece8416d63fd8a3"", ""sample-567ce779af7149d1a24cfcf53709f8ec"", ""sample-569dca4df02d40d8af6395bcdd0b1e10"", ""sample-61a5188e903649b3a8a4e8eca064adea"", ""sample-678aaf20ab67499ba77f06901a6df332"", ""sample-698f3fcbada2411da6d5ef701a65b419"", ""sample-6a341947642e46518bd9da1ac2d500e3"", ""sample-6bc9a1548eef44308772c957fa7a95fa"", ""sample-6c691e924c5d4061bd2e3ad3ce89efbb"", ""sample-6c720df2cc004cddb7d6dfb1a40b4511"", ""sample-6ccca997f7544e0ab15164d4d9f4ff7e"", ""sample-6d40e867146642de955768a0ed8200b3"", ""sample-6df292cd3ed64e1b97aef9bb1600e21b"", ""sample-6e5928800d93420cbd0f4fdeff9f2c56"", ""sample-709b05cd6edc4e17af59ca92ee4ba609"", ""sample-709e3db2a8c445b6a0a13a11ca21fbff"", ""sample-716409916f504b1ab6d5e34eb76b552d"", ""sample-723b37c8a1b74099a672ec008ad6a65b"", ""sample-72a718199ea14f289bd36a1cd7b1583a"", ""sample-72f23290c2ce4bb7a649f50755488792"", ""sample-732f8493f58347918c2c98b817b6aecb"", ""sample-75266321279f40198bc7fb5e0403441c"", ""sample-75ef55c214514955bac9be4cef96e0fd"", ""sample-7694b66eb50542b197e217196bb1b41c"", ""sample-783a54b63c37445a88ddf4a07549d567"", ""sample-79a20c1c837b40cd9632e14018584f7c"", ""sample-7e19b3e0cd3542c99cbf9a8922f31614"", ""sample-81b8159bd8b3423394d5e8b4a26632a6"", ""sample-82d0a5d1541045d983f6de4d05510132"", ""sample-85d3032ca80a403d9cbae33f12955f2e"", ""sample-86d5cc918c2e4806811a1b6a8083f3c1"", ""sample-89556fc6e422470687be6418887a9da8"", ""sample-896430e0a5f94eb8aafc46be91ce1cad"", ""sample-8f5f93dc616d4a3ea7ffaaa6471f56dd"", ""sample-9303443b8e5142a68b7738384a867615"", ""sample-932cbe9564b14e75969253310235435c"", ""sample-94e96649664e4315b2b3069a565edff8"", ""sample-957b571ca6cb4100b4587222d97744e8"", ""sample-97a26777a752437a93cd8c4ec3c25125"", ""sample-97a44bd0a47740cb92ba37c8c53c4fb7"", ""sample-97b5267853884c94bf4a362291c70a87"", ""sample-98ab789081954ff492761392584cf081"", ""sample-98f34a3e8c714756b25747a6de53e8d3"", ""sample-99be81ac75a14cadb445bf46c644773a"", ""sample-9b52b2ee157c430d9d6d65e68f69d56a"", ""sample-9e491ec4e8404d29a705c28e8c207a7b"", ""sample-a20bf5853e9a48feaff4e852bbdf47ad"", ""sample-a288027ed42c4956859c0202949cb553"", ""sample-a29eee631d274d9db42d18bdeb81319f"", ""sample-a3e82097de664739874d6fecfb2c66cf"", ""sample-a89371ebd1d5443d80b661d38ded630a"", ""sample-a9e17a3f4e20488eaea2a853997092ae"", ""sample-aba820088d0b4934959e7c36372b33ab"", ""sample-af05dbc499a84c948497ce527699c75d"", ""sample-af7e1ec7432e44ecaa0284575f136484"", ""sample-b3cdf7ea97fe4828b00defe30879554f"", ""sample-b643f5a43cd04c86b513cc14de0fe61c"", ""sample-bc5614f4a9f445eabccf32ff225edbda"", ""sample-bdc5e59b34604c399c0701115a201b92"", ""sample-c18ab253975947a0a4a1c8548002dfff"", ""sample-c6634734dc634b849b18bee1656cb263"", ""sample-c6a4de9dcd2e4de69431563a50211fa0"", ""sample-c9ffdbd102934795941054e15b7c9221"", ""sample-cb5fa9a37ba247bf97bc2d4273dccc53"", ""sample-cb7fa28f4ccf4d7ba959ff164de513e8"", ""sample-d253736cf33f4385b2396e1e24d3fd15"", ""sample-d3ebc72e4aad46e992249259e59be415"", ""sample-d583af0055d1485bb5dc2571161df308"", ""sample-d5c2662962ef4a7f836446a355ea87dd"", ""sample-d6f036ef74814caaa28123219461a406"", ""sample-d74ffc400a3f4186a8eb1893088c2980"", ""sample-d960dee1a2cb4b48b292ccb3361364bc"", ""sample-da8ee97a8ce640c380d163e3c6369080"", ""sample-dc63c0ebfba2446c88f40e44ee325283"", ""sample-df93dd709f2d478fb883ea5c5d12a5af"", ""sample-e17c938daf0c499e948251b9e4b94f29"", ""sample-e4ca6e94af5a480fab241e98af396252"", ""sample-e68c8c78b5f84db9b240a91b3a70545e"", ""sample-e69c11c97b134bfabdcfa6b5008c46c1"", ""sample-ea6bee9161cf4e7db6d706125d5ff94c"", ""sample-eaa772506b97488f8abae1d7177d684b"", ""sample-ec8496e0a1bc49a5890aa5994c9f1679"", ""sample-efb03149cfc74a9282d39c98490fcf15"", ""sample-f02d57f0c7074fb7ba06031d766d0e5f"", ""sample-f18ef28ad91b433f8cd5fb21391a7e15"", ""sample-f2321ba4b0084cc29bb571ad11754c8a"", ""sample-f23d2812340f43b98977853175d7cbdf"", ""sample-f941f36193334233855301a837e61fcf"", ""sample-faa0f3c6574040b4b45a92b9d743b7de"", ""sample-fb1e39848a6242808e19d264a71b8677"", ""sample-fbbe180436244862bb86dafa81b23d3b"", ""sample-fc351797174246ee9ab37ea7babb36ce"", ""sample-fcb351039cd54efc945af1507f8f150e"", ""sample-fe4e8a7920d8418fa70d3059f12ee85f"", ""sample-feba82294a1f45c99c9c1371ba535693""]","[""sample-04689a7774754137a06fc672c9a34627"", ""sample-0bffc108cdcd46498c072fd18758b023"", ""sample-120e3c4d39f547b5a9ea2dd62196c7f6"", ""sample-22af7231c85d4cc39f29e370761b0111"", ""sample-22ed5502a1a24385bef4cb91046e3683"", ""sample-3e78f40f8bd04583b5788feff41ee1b2"", ""sample-45096de3c57844d5a2bdf29d9aa66349"", ""sample-50047e752ee34cadb1371d0d6bc8306f"", ""sample-50cbd0648d2e4f378532f8697492cdd3"", ""sample-5aa4e9a6c7bf4de8b6bd41a854026c05"", ""sample-5d9dbd64e3e14564b0221a22467b6900"", ""sample-5f95e46d790c4744b43d87096099f53d"", ""sample-676bd0b06acd4e6d811bba4f163c62e7"", ""sample-7d0cf7a3679d4c53ac45e625f89b194f"", ""sample-80ad32c65c7f4a84b70779eccd24ce6c"", ""sample-89bbcf34beb24f66bbac691b9d61be73"", ""sample-9e49742f5d844f06b1e3a334f09830a8"", ""sample-a1d720b4a9be4ca9b2562409112234ee"", ""sample-a2b40d8e26654e33977d07e8029b4152"", ""sample-cbad7ecdef2347f19e8da8ab4e318bcd"", ""sample-d3d254c58cde4c868caff5fdd10665e8"", ""sample-e309872634a34831a5844178f012a88e"", ""sample-e725bf3af705442ab4ab221b7d10b0e4"", ""sample-ebbe12eaeeef4f2faf34c4bbbb695242"", ""sample-f18d4aa9aba54d589c65a4ed2fdf6f3f"", ""sample-f5fa5cb164b64da88065e6b242e53e43"", ""sample-fdc30f7ccbe148469fa395ab8266ac01""]",R05_PRIMARY__LOEO-v1-01__FINITE_IP_DNF2__OP05__SRC-111__core,0.3866797920782119,RECORDED,null,NOT_RECORDED,null,NOT_RECORDED,null,NOT_RECORDED,null,NOT_RECORDED,1.2273065829649568,66,188,188,188,10,"{""distinct_atoms"": 1, ""clauses"": 1, ""literal_occurrences"": 1, ""objective_complexity"": 2, ""distinct_families"": 1, ""distinct_surfaces"": 2, ""source_union"": [""O_u""]}",OPTIMAL_FINITE_POOL,HiGHS,0.0,0.37461538461538463,False,RECORDED,90,4,True,null,NOT_IMPLEMENTED_FINITE_IP_IS_NOT_CG
R05_PRIMARY,LOEO-v1,LOEO-v1-01,FINITE_IP_OR,OP05,SRC-111,core,b9cc9b0905b7ca12bc8b4e29a9012d12a01f9b748ff4958553c227aefa4d8e23,R05_PRIMARY__LOEO-v1-01__FINITE_IP_OR__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-01__FINITE_IP_OR__OP05__SRC-111__core,r03-a052d34ef08145d18d100860,FITTED,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__FINITE_IP_OR__OP05__SRC-111__core/model.json,70ad62bc7f85ab95f1c58da88324bf4c62a666494f535c4d964fdb64d8b9f860,False,2026-09-24T12:07:08.805300+00:00,"[""sample-026c9c82f8e544008d21f45281871ae6"", ""sample-03c6dc75f1db4e92baecc6a7c70a5f02"", ""sample-065c905ccda7420eb2d26ede92451811"", ""sample-0b26e99122a54a5699dbf3786325561c"", ""sample-0c95698111ae406d9ea186860a67bd74"", ""sample-0cf60a3c6df34e538cbe239df2893a6f"", ""sample-0d231b950599443c8bc22fb483a9f2fa"", ""sample-0ee74dfbc8114447b5112a316a588e94"", ""sample-160f9e5da8474eb6bbfaa61e769c21bc"", ""sample-182aeff3c250426286d0dee524c6bfa4"", ""sample-18d243c25e2f4c4d8c89cee0a8df0001"", ""sample-1944650570ca4cd39fb7b25c4085427a"", ""sample-19e49034b3d047ad9e5cb96c98dbfc8c"", ""sample-1af3fbc02e874366a1abaa7a59fc6648"", ""sample-24e48e8890bc4126b5935b155cc639ee"", ""sample-24fb59bf6a1849bc9d0c2e1884e9482b"", ""sample-2b9de382d01b49d7a19a13821e13f5a5"", ""sample-2bf57f5017f94a6a936704994f5b8536"", ""sample-2da864e5446e43479aae3a4834b9789c"", ""sample-30c2aafc02bb4f88934f1a681b99ecfb"", ""sample-33573aabe86e47cfbe7f60f14a82161f"", ""sample-35331f1c414b4c5693fa7ce53327c5fc"", ""sample-3612e598c6ec4901a6ed3e2298033d69"", ""sample-3625f791402a4c98a874d7752e34d53e"", ""sample-36b5abcfd74643ba8c765e7751cba651"", ""sample-40c36801d19248dd9b0379d4e68e3e5d"", ""sample-43353bca4447439a8b6567a7912580c2"", ""sample-437a6b1693cf4be99d0aa2e82bd219e5"", ""sample-43c57dc95de64fd68ff3c063b467954a"", ""sample-453fb62d191d4214aac0628897ea0f4c"", ""sample-46d8e74344ca49d2a3179d9959d4e9a2"", ""sample-480e7ba6bc8f465786594f41dbff046e"", ""sample-497f3bba454d455d81c1a533d98ac074"", ""sample-4c800d25dcb249c7ad0a1e1c0d8652af"", ""sample-4eaed0eeb4674f62a1334405cc6424f4"", ""sample-50489a9484934babb12228cd8d08da3c"", ""sample-511f2a244b674863934048455c8c7a0f"", ""sample-523af911221941daab18e02cf6bdfd86"", ""sample-53dbf57ff58e43d3a7cd03a4bdd1fbd7"", ""sample-53e4d70e4dfe4f868129e5283b6cb8e8"", ""sample-553b14ec49be40659ece8416d63fd8a3"", ""sample-567ce779af7149d1a24cfcf53709f8ec"", ""sample-569dca4df02d40d8af6395bcdd0b1e10"", ""sample-61a5188e903649b3a8a4e8eca064adea"", ""sample-678aaf20ab67499ba77f06901a6df332"", ""sample-698f3fcbada2411da6d5ef701a65b419"", ""sample-6a341947642e46518bd9da1ac2d500e3"", ""sample-6bc9a1548eef44308772c957fa7a95fa"", ""sample-6c691e924c5d4061bd2e3ad3ce89efbb"", ""sample-6c720df2cc004cddb7d6dfb1a40b4511"", ""sample-6ccca997f7544e0ab15164d4d9f4ff7e"", ""sample-6d40e867146642de955768a0ed8200b3"", ""sample-6df292cd3ed64e1b97aef9bb1600e21b"", ""sample-6e5928800d93420cbd0f4fdeff9f2c56"", ""sample-709b05cd6edc4e17af59ca92ee4ba609"", ""sample-709e3db2a8c445b6a0a13a11ca21fbff"", ""sample-716409916f504b1ab6d5e34eb76b552d"", ""sample-723b37c8a1b74099a672ec008ad6a65b"", ""sample-72a718199ea14f289bd36a1cd7b1583a"", ""sample-72f23290c2ce4bb7a649f50755488792"", ""sample-732f8493f58347918c2c98b817b6aecb"", ""sample-75266321279f40198bc7fb5e0403441c"", ""sample-75ef55c214514955bac9be4cef96e0fd"", ""sample-7694b66eb50542b197e217196bb1b41c"", ""sample-783a54b63c37445a88ddf4a07549d567"", ""sample-79a20c1c837b40cd9632e14018584f7c"", ""sample-7e19b3e0cd3542c99cbf9a8922f31614"", ""sample-81b8159bd8b3423394d5e8b4a26632a6"", ""sample-82d0a5d1541045d983f6de4d05510132"", ""sample-85d3032ca80a403d9cbae33f12955f2e"", ""sample-86d5cc918c2e4806811a1b6a8083f3c1"", ""sample-89556fc6e422470687be6418887a9da8"", ""sample-896430e0a5f94eb8aafc46be91ce1cad"", ""sample-8f5f93dc616d4a3ea7ffaaa6471f56dd"", ""sample-9303443b8e5142a68b7738384a867615"", ""sample-932cbe9564b14e75969253310235435c"", ""sample-94e96649664e4315b2b3069a565edff8"", ""sample-957b571ca6cb4100b4587222d97744e8"", ""sample-97a26777a752437a93cd8c4ec3c25125"", ""sample-97a44bd0a47740cb92ba37c8c53c4fb7"", ""sample-97b5267853884c94bf4a362291c70a87"", ""sample-98ab789081954ff492761392584cf081"", ""sample-98f34a3e8c714756b25747a6de53e8d3"", ""sample-99be81ac75a14cadb445bf46c644773a"", ""sample-9b52b2ee157c430d9d6d65e68f69d56a"", ""sample-9e491ec4e8404d29a705c28e8c207a7b"", ""sample-a20bf5853e9a48feaff4e852bbdf47ad"", ""sample-a288027ed42c4956859c0202949cb553"", ""sample-a29eee631d274d9db42d18bdeb81319f"", ""sample-a3e82097de664739874d6fecfb2c66cf"", ""sample-a89371ebd1d5443d80b661d38ded630a"", ""sample-a9e17a3f4e20488eaea2a853997092ae"", ""sample-aba820088d0b4934959e7c36372b33ab"", ""sample-af05dbc499a84c948497ce527699c75d"", ""sample-af7e1ec7432e44ecaa0284575f136484"", ""sample-b3cdf7ea97fe4828b00defe30879554f"", ""sample-b643f5a43cd04c86b513cc14de0fe61c"", ""sample-bc5614f4a9f445eabccf32ff225edbda"", ""sample-bdc5e59b34604c399c0701115a201b92"", ""sample-c18ab253975947a0a4a1c8548002dfff"", ""sample-c6634734dc634b849b18bee1656cb263"", ""sample-c6a4de9dcd2e4de69431563a50211fa0"", ""sample-c9ffdbd102934795941054e15b7c9221"", ""sample-cb5fa9a37ba247bf97bc2d4273dccc53"", ""sample-cb7fa28f4ccf4d7ba959ff164de513e8"", ""sample-d253736cf33f4385b2396e1e24d3fd15"", ""sample-d3ebc72e4aad46e992249259e59be415"", ""sample-d583af0055d1485bb5dc2571161df308"", ""sample-d5c2662962ef4a7f836446a355ea87dd"", ""sample-d6f036ef74814caaa28123219461a406"", ""sample-d74ffc400a3f4186a8eb1893088c2980"", ""sample-d960dee1a2cb4b48b292ccb3361364bc"", ""sample-da8ee97a8ce640c380d163e3c6369080"", ""sample-dc63c0ebfba2446c88f40e44ee325283"", ""sample-df93dd709f2d478fb883ea5c5d12a5af"", ""sample-e17c938daf0c499e948251b9e4b94f29"", ""sample-e4ca6e94af5a480fab241e98af396252"", ""sample-e68c8c78b5f84db9b240a91b3a70545e"", ""sample-e69c11c97b134bfabdcfa6b5008c46c1"", ""sample-ea6bee9161cf4e7db6d706125d5ff94c"", ""sample-eaa772506b97488f8abae1d7177d684b"", ""sample-ec8496e0a1bc49a5890aa5994c9f1679"", ""sample-efb03149cfc74a9282d39c98490fcf15"", ""sample-f02d57f0c7074fb7ba06031d766d0e5f"", ""sample-f18ef28ad91b433f8cd5fb21391a7e15"", ""sample-f2321ba4b0084cc29bb571ad11754c8a"", ""sample-f23d2812340f43b98977853175d7cbdf"", ""sample-f941f36193334233855301a837e61fcf"", ""sample-faa0f3c6574040b4b45a92b9d743b7de"", ""sample-fb1e39848a6242808e19d264a71b8677"", ""sample-fbbe180436244862bb86dafa81b23d3b"", ""sample-fc351797174246ee9ab37ea7babb36ce"", ""sample-fcb351039cd54efc945af1507f8f150e"", ""sample-fe4e8a7920d8418fa70d3059f12ee85f"", ""sample-feba82294a1f45c99c9c1371ba535693""]","[""sample-04689a7774754137a06fc672c9a34627"", ""sample-0bffc108cdcd46498c072fd18758b023"", ""sample-120e3c4d39f547b5a9ea2dd62196c7f6"", ""sample-22af7231c85d4cc39f29e370761b0111"", ""sample-22ed5502a1a24385bef4cb91046e3683"", ""sample-3e78f40f8bd04583b5788feff41ee1b2"", ""sample-45096de3c57844d5a2bdf29d9aa66349"", ""sample-50047e752ee34cadb1371d0d6bc8306f"", ""sample-50cbd0648d2e4f378532f8697492cdd3"", ""sample-5aa4e9a6c7bf4de8b6bd41a854026c05"", ""sample-5d9dbd64e3e14564b0221a22467b6900"", ""sample-5f95e46d790c4744b43d87096099f53d"", ""sample-676bd0b06acd4e6d811bba4f163c62e7"", ""sample-7d0cf7a3679d4c53ac45e625f89b194f"", ""sample-80ad32c65c7f4a84b70779eccd24ce6c"", ""sample-89bbcf34beb24f66bbac691b9d61be73"", ""sample-9e49742f5d844f06b1e3a334f09830a8"", ""sample-a1d720b4a9be4ca9b2562409112234ee"", ""sample-a2b40d8e26654e33977d07e8029b4152"", ""sample-cbad7ecdef2347f19e8da8ab4e318bcd"", ""sample-d3d254c58cde4c868caff5fdd10665e8"", ""sample-e309872634a34831a5844178f012a88e"", ""sample-e725bf3af705442ab4ab221b7d10b0e4"", ""sample-ebbe12eaeeef4f2faf34c4bbbb695242"", ""sample-f18d4aa9aba54d589c65a4ed2fdf6f3f"", ""sample-f5fa5cb164b64da88065e6b242e53e43"", ""sample-fdc30f7ccbe148469fa395ab8266ac01""]",R05_PRIMARY__LOEO-v1-01__FINITE_IP_OR__OP05__SRC-111__core,0.06677787494845688,RECORDED,null,NOT_RECORDED,null,NOT_RECORDED,null,NOT_RECORDED,null,NOT_RECORDED,0.925026458920911,13,20,20,20,10,"{""distinct_atoms"": 1, ""clauses"": 1, ""literal_occurrences"": 1, ""objective_complexity"": 2, ""distinct_families"": 1, ""distinct_surfaces"": 2, ""source_union"": [""O_u""]}",OPTIMAL_FINITE_POOL,HiGHS,0.0,0.37461538461538463,False,RECORDED,90,4,True,null,NOT_IMPLEMENTED_FINITE_IP_IS_NOT_CG
